url_length,uses_ip,num_dots,protocol,num_subdomains,domain_age_days,dns_valid,whois_info_exists,has_iframe,has_obfuscated_js,label
29,0,2,0,0,-1,0,0,-1,-1,0
63,0,2,0,1,-1,0,0,1,0,0
39,0,2,0,1,-1,0,0,-1,-1,1
55,0,2,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
82,0,2,1,1,-1,0,0,0,0,0
52,0,2,0,1,-1,0,0,0,0,0
43,0,2,0,1,-1,0,0,-1,-1,1
30,0,1,1,0,-1,0,0,-1,-1,1
66,0,1,0,0,-1,0,0,1,0,0
284,0,4,1,2,-1,0,0,-1,-1,1
37,0,3,0,1,-1,0,0,0,0,0
53,0,3,1,1,-1,0,0,0,0,1
29,0,1,1,0,-1,0,0,1,0,0
33,0,1,1,0,-1,0,0,0,1,0
55,0,2,1,1,-1,0,0,0,0,0
82,0,2,0,1,-1,0,0,0,0,0
64,0,7,0,6,-1,0,0,-1,-1,1
23,0,1,0,0,-1,0,0,0,0,0
33,0,4,1,3,-1,0,0,-1,-1,1
91,0,2,1,1,-1,0,0,-1,-1,1
47,0,2,1,0,-1,0,0,1,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
22,0,1,0,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
33,0,1,1,0,-1,0,0,0,1,0
54,0,1,1,0,-1,0,0,0,0,0
18,0,1,0,0,-1,0,0,0,1,1
79,0,1,0,0,-1,0,0,0,0,0
44,0,2,1,1,-1,0,0,0,1,0
64,0,3,0,1,-1,0,0,1,0,0
67,0,2,1,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,-1,-1,1
29,0,1,0,0,-1,0,0,-1,-1,1
64,0,2,0,1,-1,0,0,1,0,0
62,0,3,1,1,-1,0,0,0,0,0
81,0,2,1,1,-1,0,0,-1,-1,1
27,0,2,0,1,-1,0,0,0,1,1
36,0,2,0,0,-1,0,0,0,0,1
73,0,3,0,1,-1,0,0,0,0,0
21,0,1,1,0,-1,0,0,1,0,1
60,0,3,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
56,0,2,0,1,-1,0,0,1,0,0
27,0,1,0,0,-1,0,0,0,0,1
64,0,1,0,0,-1,0,0,0,0,1
29,0,1,1,0,-1,0,0,0,0,1
33,0,1,1,0,-1,0,0,0,1,0
27,0,1,0,0,-1,0,0,0,0,1
37,0,3,0,1,-1,0,0,0,0,0
41,0,3,0,1,-1,0,0,-1,-1,1
94,0,2,1,1,-1,0,0,0,0,0
28,0,2,1,1,-1,0,0,-1,-1,1
89,0,3,0,0,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
44,0,2,1,1,-1,0,0,-1,-1,1
39,1,3,0,0,-1,0,0,-1,-1,1
38,0,2,0,1,-1,0,0,0,0,1
100,0,2,1,1,-1,0,0,0,0,0
38,0,2,0,0,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
44,0,1,0,0,-1,0,0,0,0,1
51,0,3,0,1,-1,0,0,0,0,0
31,0,1,0,0,-1,0,0,0,1,0
29,0,1,1,0,-1,0,0,1,0,0
34,1,3,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
63,0,1,0,0,-1,0,0,-1,-1,1
138,0,2,1,0,-1,0,0,1,0,1
37,0,2,1,0,-1,0,0,0,0,0
36,0,2,0,0,-1,0,0,0,0,0
175,0,1,1,0,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
182,0,3,1,1,-1,0,0,-1,-1,1
42,0,2,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
38,0,3,0,1,-1,0,0,0,0,0
37,0,4,1,2,-1,0,0,0,0,1
54,0,7,1,1,-1,0,0,0,0,1
63,0,2,0,1,-1,0,0,1,0,0
72,0,3,0,1,-1,0,0,0,0,0
276,0,3,1,1,-1,0,0,0,0,1
77,0,3,0,0,-1,0,0,0,0,1
54,0,2,0,1,-1,0,0,0,0,0
31,0,1,1,0,-1,0,0,-1,-1,1
236,0,2,1,1,-1,0,0,1,0,0
473,0,3,0,1,-1,0,0,0,0,1
33,0,2,1,1,-1,0,0,0,0,0
58,0,2,0,0,-1,0,0,-1,-1,1
48,0,1,1,0,-1,0,0,-1,-1,1
17,0,1,0,0,-1,0,0,-1,-1,1
62,0,17,0,1,-1,0,0,0,0,1
48,0,5,0,4,-1,0,0,-1,-1,1
61,0,2,1,1,-1,0,0,0,0,0
37,0,3,0,1,-1,0,0,0,0,1
48,0,2,1,1,-1,0,0,0,0,0
20,0,2,0,1,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,-1,-1,1
33,0,3,0,2,-1,0,0,-1,-1,1
71,0,2,1,1,-1,0,0,0,0,0
55,0,3,1,1,-1,0,0,0,0,0
32,0,1,0,0,-1,0,0,0,0,0
53,0,1,1,0,-1,0,0,0,1,0
63,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
62,0,3,0,1,-1,0,0,0,0,0
64,0,2,0,1,-1,0,0,1,0,0
43,0,1,1,0,-1,0,0,0,1,0
68,0,4,1,3,-1,0,0,-1,-1,1
66,0,3,0,1,-1,0,0,0,0,0
54,0,4,0,2,-1,0,0,-1,-1,1
30,0,1,0,0,-1,0,0,0,1,0
68,0,1,1,0,-1,0,0,0,0,0
59,0,2,1,0,-1,0,0,1,0,0
137,0,6,1,1,-1,0,0,-1,-1,1
70,0,2,1,1,-1,0,0,0,0,0
93,0,9,0,1,-1,0,0,0,0,1
33,0,1,1,0,-1,0,0,0,1,0
33,0,2,0,1,-1,0,0,-1,-1,1
32,0,2,0,0,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
249,0,5,1,4,-1,0,0,-1,-1,1
72,0,4,1,3,-1,0,0,-1,-1,1
33,0,2,1,1,-1,0,0,0,0,1
91,0,2,0,1,-1,0,0,0,0,0
35,0,1,1,0,-1,0,0,-1,-1,1
31,0,1,0,0,-1,0,0,0,1,0
46,0,1,0,0,-1,0,0,0,0,1
18,0,1,0,0,-1,0,0,0,0,0
481,0,3,1,1,-1,0,0,0,0,1
50,0,2,0,1,-1,0,0,0,0,1
31,0,1,1,0,-1,0,0,-1,-1,1
42,0,2,1,0,-1,0,0,0,0,0
59,0,3,0,1,-1,0,0,0,0,0
457,0,3,1,1,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
110,0,3,0,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,0,0
22,0,1,0,0,-1,0,0,-1,-1,1
85,0,3,1,1,-1,0,0,0,0,1
49,0,3,0,1,-1,0,0,0,0,0
48,0,3,0,1,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
37,0,2,0,0,-1,0,0,-1,-1,1
26,0,2,1,1,-1,0,0,0,1,0
33,0,1,1,0,-1,0,0,0,1,0
286,0,3,1,1,-1,0,0,0,0,1
68,0,4,1,3,-1,0,0,-1,-1,1
24,0,1,0,0,-1,0,0,-1,-1,1
42,0,1,1,0,-1,0,0,0,1,0
43,0,1,1,0,-1,0,0,0,1,0
39,0,3,0,2,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
131,0,3,0,0,-1,0,0,-1,-1,1
25,0,1,1,0,-1,0,0,0,0,1
115,0,2,1,1,-1,0,0,0,0,0
36,0,1,1,0,-1,0,0,-1,-1,1
48,0,3,0,1,-1,0,0,0,0,0
29,0,1,0,0,-1,0,0,1,0,0
37,0,1,1,0,-1,0,0,1,0,0
40,0,3,1,1,-1,0,0,0,0,1
68,0,3,1,1,-1,0,0,0,0,0
50,0,2,1,1,-1,0,0,0,0,0
40,0,3,0,2,-1,0,0,-1,-1,1
59,0,2,0,1,-1,0,0,1,0,0
48,0,2,1,1,-1,0,0,0,0,1
43,0,2,0,1,-1,0,0,-1,-1,1
51,0,2,0,0,-1,0,0,-1,-1,1
27,0,2,1,0,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
41,0,2,1,1,-1,0,0,0,0,1
51,0,2,1,1,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
60,0,2,0,1,-1,0,0,1,0,0
64,0,3,0,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
56,0,3,0,1,-1,0,0,0,0,0
91,0,4,0,0,-1,0,0,-1,-1,1
484,0,3,0,1,-1,0,0,0,0,1
38,0,2,0,1,-1,0,0,-1,-1,1
27,0,2,1,1,-1,0,0,0,0,1
91,0,2,1,1,-1,0,0,0,0,0
61,0,2,0,1,-1,0,0,1,0,0
53,0,2,1,0,-1,0,0,1,0,0
43,0,3,0,1,-1,0,0,0,0,0
30,0,2,1,1,-1,0,0,-1,-1,1
44,0,3,0,1,-1,0,0,0,0,0
49,0,4,1,3,-1,0,0,-1,-1,1
43,0,1,1,0,-1,0,0,-1,-1,0
22,1,3,0,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
96,0,2,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
57,0,2,1,0,-1,0,0,1,0,0
73,0,2,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
49,0,3,0,1,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
110,0,1,0,0,-1,0,0,-1,-1,1
55,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,-1,-1,1
465,0,29,1,3,-1,0,0,-1,-1,1
36,0,1,1,0,-1,0,0,-1,-1,1
55,0,1,1,0,-1,0,0,1,0,0
22,0,1,1,0,-1,0,0,0,0,1
55,0,3,0,1,-1,0,0,0,0,0
35,0,2,1,1,-1,0,0,1,0,0
61,0,3,0,1,-1,0,0,0,0,0
63,0,2,1,1,-1,0,0,0,0,0
93,0,2,0,1,-1,0,0,-1,-1,1
25,0,1,0,0,-1,0,0,0,0,1
85,0,2,1,1,-1,0,0,0,0,0
71,0,2,1,1,-1,0,0,0,0,0
66,0,2,1,0,-1,0,0,1,0,0
73,0,3,0,1,-1,0,0,0,0,0
24,0,1,0,0,-1,0,0,-1,-1,0
28,0,1,1,0,-1,0,0,0,0,1
37,0,2,1,1,-1,0,0,0,0,0
32,0,1,0,0,-1,0,0,0,1,1
90,0,2,1,1,-1,0,0,0,0,0
98,0,2,1,1,-1,0,0,0,0,0
27,0,2,0,0,-1,0,0,0,0,0
45,0,4,0,3,-1,0,0,-1,-1,1
53,0,2,1,1,-1,0,0,-1,-1,1
57,0,3,0,1,-1,0,0,0,0,0
32,0,2,1,1,-1,0,0,-1,-1,1
41,0,2,0,0,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
49,0,3,0,1,-1,0,0,0,0,0
93,0,2,0,0,-1,0,0,-1,-1,1
45,0,2,1,1,-1,0,0,0,0,1
67,0,2,1,1,-1,0,0,0,0,1
29,0,1,1,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,1
484,0,3,0,1,-1,0,0,0,0,1
80,0,4,1,3,-1,0,0,-1,-1,1
66,0,2,1,1,-1,0,0,0,0,0
35,0,2,0,0,-1,0,0,0,0,0
137,0,4,0,0,-1,0,0,-1,-1,1
49,0,1,0,0,-1,0,0,-1,-1,1
51,0,3,0,1,-1,0,0,0,0,0
31,0,1,1,0,-1,0,0,-1,-1,1
38,0,1,0,0,-1,0,0,0,1,0
67,0,2,1,1,-1,0,0,0,0,0
48,0,2,1,0,-1,0,0,0,0,1
371,0,3,1,2,-1,0,0,0,0,1
55,0,1,0,0,-1,0,0,0,0,0
93,0,4,0,1,-1,0,0,0,0,1
37,0,2,1,0,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,0,0,0
36,0,2,1,1,-1,0,0,0,0,1
32,0,1,1,0,-1,0,0,-1,-1,1
40,0,2,1,1,-1,0,0,-1,-1,1
132,0,3,1,1,-1,0,0,0,0,1
118,0,2,1,1,-1,0,0,0,0,1
25,0,1,1,0,-1,0,0,-1,-1,1
109,0,2,1,1,-1,0,0,0,0,0
104,0,7,1,2,-1,0,0,-1,-1,1
32,0,2,1,1,-1,0,0,0,0,1
159,0,2,0,1,-1,0,0,0,0,1
78,0,1,1,0,-1,0,0,0,0,0
33,0,3,1,1,-1,0,0,0,0,0
49,0,2,0,1,-1,0,0,0,0,0
19,0,1,1,0,-1,0,0,0,0,1
71,0,4,0,3,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
76,0,5,0,2,-1,0,0,-1,-1,1
51,0,2,1,1,-1,0,0,0,0,1
89,0,2,1,1,-1,0,0,0,1,0
23,0,1,1,0,-1,0,0,1,1,1
39,0,1,1,0,-1,0,0,0,0,0
34,0,2,1,1,-1,0,0,-1,-1,1
58,0,3,1,1,-1,0,0,0,0,0
92,0,1,1,0,-1,0,0,0,0,0
46,0,2,1,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
19,0,1,0,0,-1,0,0,-1,-1,1
54,0,3,0,1,-1,0,0,-1,-1,1
49,0,1,0,0,-1,0,0,-1,-1,1
31,0,2,0,1,-1,0,0,0,0,1
103,0,2,1,1,-1,0,0,0,0,0
35,0,2,1,1,-1,0,0,0,0,1
38,0,2,1,1,-1,0,0,-1,-1,1
64,0,16,0,1,-1,0,0,0,0,1
29,0,1,1,0,-1,0,0,0,1,0
19,0,1,0,0,-1,0,0,-1,-1,0
52,0,1,0,0,-1,0,0,-1,-1,1
36,0,3,1,1,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
36,0,1,1,0,-1,0,0,-1,-1,1
31,0,3,0,1,-1,0,0,0,0,0
57,0,3,0,1,-1,0,0,0,0,0
54,0,2,1,1,-1,0,0,0,0,0
78,0,3,1,0,-1,0,0,-1,-1,1
59,0,3,0,1,-1,0,0,0,0,0
61,0,2,1,0,-1,0,0,0,0,1
68,0,4,1,3,-1,0,0,-1,-1,1
55,0,2,1,0,-1,0,0,0,0,1
106,0,2,1,1,-1,0,0,0,0,0
72,0,4,1,3,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
50,0,3,0,0,-1,0,0,0,0,1
57,0,3,1,1,-1,0,0,0,0,0
38,0,3,0,1,-1,0,0,0,0,0
31,0,1,0,0,-1,0,0,-1,-1,1
54,0,2,0,1,-1,0,0,1,0,0
282,0,3,1,1,-1,0,0,0,0,1
32,0,1,1,0,-1,0,0,0,1,0
50,0,3,1,1,-1,0,0,0,0,0
62,0,2,1,1,-1,0,0,0,0,0
430,0,20,1,0,-1,0,0,-1,-1,1
25,0,1,1,0,-1,0,0,-1,-1,1
84,0,2,1,0,-1,0,0,-1,-1,1
43,0,2,1,0,-1,0,0,-1,-1,1
20,0,1,1,0,-1,0,0,1,0,0
34,0,1,1,0,-1,0,0,1,0,0
42,0,3,1,1,-1,0,0,0,0,0
57,0,1,1,0,-1,0,0,-1,-1,1
73,0,2,0,0,-1,0,0,0,0,1
69,0,2,0,0,-1,0,0,0,0,1
55,0,2,1,1,-1,0,0,1,0,0
92,0,2,0,0,-1,0,0,-1,-1,1
50,0,2,1,1,-1,0,0,0,0,0
31,0,2,1,1,-1,0,0,0,0,1
19,0,1,0,0,-1,0,0,0,0,0
58,0,1,0,0,-1,0,0,0,0,1
70,0,2,1,1,-1,0,0,0,0,0
85,0,5,0,0,-1,0,0,0,0,1
33,0,2,0,1,-1,0,0,-1,-1,1
62,0,3,1,1,-1,0,0,0,0,0
46,0,2,0,0,-1,0,0,-1,-1,1
57,0,3,1,1,-1,0,0,-1,-1,1
27,0,2,1,1,-1,0,0,-1,-1,1
63,0,2,1,1,-1,0,0,-1,-1,1
43,0,3,0,1,-1,0,0,0,0,0
46,0,3,0,1,-1,0,0,0,0,0
282,0,3,1,1,-1,0,0,0,0,1
29,0,1,0,0,-1,0,0,1,0,0
63,0,2,0,1,-1,0,0,1,0,0
56,0,1,1,0,-1,0,0,1,0,0
42,0,1,0,0,-1,0,0,-1,-1,1
137,0,1,0,0,-1,0,0,0,0,1
50,0,3,1,1,-1,0,0,0,0,0
130,0,3,0,1,-1,0,0,0,0,0
76,0,3,1,1,-1,0,0,0,0,0
202,0,2,1,1,-1,0,0,-1,-1,1
31,0,3,0,2,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,0,0
159,0,2,0,1,-1,0,0,0,0,1
31,0,2,1,0,-1,0,0,0,0,1
62,0,3,1,1,-1,0,0,0,0,0
432,0,20,1,0,-1,0,0,-1,-1,1
30,0,2,1,1,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
37,0,2,1,1,-1,0,0,0,0,0
31,0,1,1,0,-1,0,0,0,1,0
132,0,3,1,1,-1,0,0,0,0,1
67,0,4,0,3,-1,0,0,-1,-1,1
34,0,1,1,0,-1,0,0,-1,-1,1
44,0,4,1,3,-1,0,0,-1,-1,1
102,0,1,0,0,-1,0,0,-1,-1,1
28,0,1,0,0,-1,0,0,-1,-1,1
57,0,2,1,0,-1,0,0,1,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
97,0,4,1,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
366,0,7,1,1,-1,0,0,0,0,1
54,0,1,1,0,-1,0,0,0,0,1
30,0,1,0,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
40,0,4,0,3,-1,0,0,-1,-1,1
32,0,3,0,0,-1,0,0,0,0,1
43,0,4,1,3,-1,0,0,-1,-1,1
91,0,6,0,1,-1,0,0,0,0,1
149,0,4,0,3,-1,0,0,-1,-1,1
152,0,2,1,0,-1,0,0,-1,-1,1
43,0,3,1,1,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
64,0,2,0,1,-1,0,0,1,0,0
62,0,2,0,1,-1,0,0,0,0,0
59,0,2,1,1,-1,0,0,0,0,0
39,0,1,1,0,-1,0,0,0,0,1
35,0,1,1,0,-1,0,0,-1,-1,1
127,0,2,1,1,-1,0,0,-1,-1,1
214,0,1,1,0,-1,0,0,0,0,0
51,0,3,0,1,-1,0,0,0,0,0
31,0,3,1,1,-1,0,0,0,0,0
41,0,3,1,1,-1,0,0,0,0,0
47,0,2,0,1,-1,0,0,0,0,1
46,0,3,0,1,-1,0,0,0,0,1
33,0,1,0,0,-1,0,0,-1,-1,1
34,0,2,1,1,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
130,0,5,0,4,-1,0,0,0,0,1
45,0,3,0,1,-1,0,0,0,0,0
76,0,3,0,1,-1,0,0,0,0,1
74,0,4,1,3,-1,0,0,-1,-1,1
64,0,2,0,1,-1,0,0,1,0,0
60,0,14,1,1,-1,0,0,0,0,1
68,0,4,1,3,-1,0,0,-1,-1,1
28,0,1,1,0,-1,0,0,-1,-1,1
22,0,1,1,0,-1,0,0,-1,-1,1
37,0,3,1,2,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
62,0,17,1,1,-1,0,0,0,0,1
19,0,1,1,0,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
29,0,1,1,0,-1,0,0,-1,-1,1
37,1,3,0,0,-1,0,0,0,0,1
32,0,2,1,1,-1,0,0,-1,-1,1
40,0,3,1,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
45,0,3,0,1,-1,0,0,0,0,0
40,0,4,0,1,-1,0,0,-1,-1,1
49,0,5,1,1,-1,0,0,0,0,1
81,0,2,1,1,-1,0,0,0,0,0
70,0,4,0,3,-1,0,0,-1,-1,1
152,0,2,1,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
36,0,1,1,0,-1,0,0,-1,-1,1
76,0,2,1,0,-1,0,0,-1,-1,1
58,0,3,1,1,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
28,0,2,0,0,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
67,0,4,1,1,-1,0,0,0,0,1
46,0,2,1,1,-1,0,0,0,0,0
32,0,3,1,1,-1,0,0,0,0,1
25,0,2,0,1,-1,0,0,-1,-1,1
82,0,2,0,1,-1,0,0,0,0,0
73,0,1,1,0,-1,0,0,0,0,0
63,0,3,1,1,-1,0,0,0,0,0
59,0,2,0,1,-1,0,0,0,0,0
72,0,2,0,0,-1,0,0,0,0,1
115,0,3,0,1,-1,0,0,-1,-1,1
42,0,2,1,1,-1,0,0,0,0,1
50,0,3,0,0,-1,0,0,0,0,1
33,0,1,1,0,-1,0,0,0,1,0
112,0,2,1,1,-1,0,0,0,0,1
302,0,3,1,1,-1,0,0,0,0,1
57,0,1,0,0,-1,0,0,-1,-1,1
96,0,2,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
64,0,3,0,0,-1,0,0,0,0,1
37,0,2,1,1,-1,0,0,0,0,0
113,0,3,0,1,-1,0,0,0,0,1
109,0,2,1,1,-1,0,0,0,0,0
24,0,1,1,0,-1,0,0,-1,-1,1
29,0,2,1,1,-1,0,0,-1,-1,1
41,0,2,1,1,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
38,0,1,0,0,-1,0,0,-1,-1,1
23,0,1,1,0,-1,0,0,0,0,1
60,0,3,1,1,-1,0,0,0,0,0
32,0,1,1,0,-1,0,0,0,1,0
28,0,2,0,0,-1,0,0,-1,-1,0
40,0,3,1,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
280,0,3,1,1,-1,0,0,0,0,1
20,0,1,1,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
43,0,3,0,1,-1,0,0,0,0,0
47,0,2,1,1,-1,0,0,0,0,0
40,0,3,1,1,-1,0,0,0,0,0
137,0,1,1,0,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
38,0,3,1,0,-1,0,0,-1,-1,1
149,0,1,1,0,-1,0,0,0,0,0
45,0,2,1,0,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
27,0,1,1,0,-1,0,0,0,0,0
42,0,3,1,2,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
36,0,2,0,1,-1,0,0,0,0,1
26,0,1,0,0,-1,0,0,0,0,1
108,0,2,1,1,-1,0,0,0,0,1
64,0,2,0,1,-1,0,0,1,0,0
130,0,5,0,4,-1,0,0,0,0,1
47,0,2,1,1,-1,0,0,0,0,0
39,0,1,0,0,-1,0,0,-1,-1,1
33,0,2,0,1,-1,0,0,-1,-1,1
42,0,2,1,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
63,0,1,1,0,-1,0,0,1,0,0
34,0,1,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
32,0,2,1,1,-1,0,0,-1,-1,1
56,0,3,0,1,-1,0,0,0,0,0
93,0,3,1,2,-1,0,0,-1,-1,1
48,0,2,1,1,-1,0,0,0,0,0
43,0,2,0,0,-1,0,0,0,0,1
98,0,3,0,1,-1,0,0,-1,-1,1
55,0,3,0,1,-1,0,0,0,0,0
30,0,1,0,0,-1,0,0,1,0,0
44,0,1,0,0,-1,0,0,0,1,0
68,0,4,1,3,-1,0,0,-1,-1,1
22,0,1,1,0,-1,0,0,-1,-1,1
305,0,3,1,1,-1,0,0,0,0,1
43,0,1,1,0,-1,0,0,0,1,0
41,0,3,0,1,-1,0,0,0,0,0
132,0,3,1,1,-1,0,0,0,0,1
59,0,2,1,1,-1,0,0,0,0,0
37,0,3,0,1,-1,0,0,-1,-1,1
71,0,2,1,1,-1,0,0,0,0,0
89,0,2,1,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
57,0,4,1,2,-1,0,0,-1,-1,1
37,0,2,1,0,-1,0,0,0,0,0
139,0,1,1,0,-1,0,0,0,0,0
63,0,5,1,1,-1,0,0,0,0,1
81,0,3,0,1,-1,0,0,0,0,1
38,0,2,1,1,-1,0,0,0,0,1
103,0,2,1,0,-1,0,0,0,0,0
49,0,3,0,1,-1,0,0,0,0,0
34,0,2,1,1,-1,0,0,0,0,0
77,0,2,1,1,-1,0,0,0,0,1
45,0,3,0,1,-1,0,0,0,0,0
31,0,2,0,1,-1,0,0,-1,-1,1
77,0,2,0,0,-1,0,0,0,0,1
56,0,2,0,1,-1,0,0,1,0,0
33,0,1,1,0,-1,0,0,0,1,0
20,0,1,0,0,-1,0,0,0,0,0
37,0,2,1,1,-1,0,0,0,0,0
36,0,1,1,0,-1,0,0,-1,-1,1
35,0,2,1,0,-1,0,0,0,0,0
35,0,1,1,0,-1,0,0,-1,-1,1
116,0,2,1,1,-1,0,0,0,0,1
55,0,3,0,1,-1,0,0,0,0,0
106,0,3,0,0,-1,0,0,-1,-1,1
184,0,1,1,0,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
112,0,2,1,1,-1,0,0,-1,-1,1
47,0,1,1,0,-1,0,0,-1,-1,1
159,0,2,0,1,-1,0,0,0,0,1
96,0,2,1,1,-1,0,0,0,0,0
37,0,1,0,0,-1,0,0,-1,-1,1
70,0,3,1,1,-1,0,0,0,0,1
157,0,2,1,1,-1,0,0,0,0,0
73,0,2,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
166,0,6,1,1,-1,0,0,-1,-1,1
49,0,1,0,0,-1,0,0,0,1,0
159,0,2,0,1,-1,0,0,0,0,1
64,0,3,0,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
108,0,2,1,1,-1,0,0,0,0,0
43,0,1,0,0,-1,0,0,0,1,0
28,0,1,1,0,-1,0,0,1,0,0
37,0,1,1,0,-1,0,0,-1,-1,1
106,0,6,0,0,-1,0,0,0,0,1
26,0,1,1,0,-1,0,0,1,0,0
105,0,2,1,0,-1,0,0,1,0,1
33,0,1,1,0,-1,0,0,0,1,0
51,0,3,0,1,-1,0,0,0,0,0
179,0,8,1,2,-1,0,0,-1,-1,1
35,0,2,1,1,-1,0,0,0,0,1
48,0,3,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
40,0,2,1,1,-1,0,0,-1,-1,1
44,0,3,1,0,-1,0,0,0,0,1
49,0,2,1,1,-1,0,0,-1,-1,1
57,0,1,0,0,-1,0,0,1,0,0
72,0,3,0,1,-1,0,0,0,0,0
34,0,2,1,1,-1,0,0,0,0,0
53,0,3,1,1,-1,0,0,-1,-1,1
79,0,4,0,3,-1,0,0,-1,-1,1
20,0,1,0,0,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
52,0,3,1,1,-1,0,0,0,0,0
234,0,2,0,0,-1,0,0,0,0,1
123,0,2,1,1,-1,0,0,0,0,0
37,0,2,0,1,-1,0,0,-1,-1,1
34,0,2,0,0,-1,0,0,0,0,1
60,0,3,0,1,-1,0,0,0,0,0
64,0,3,0,0,-1,0,0,0,0,1
78,0,2,0,1,-1,0,0,-1,-1,1
40,0,3,1,1,-1,0,0,0,0,0
46,0,2,1,1,-1,0,0,-1,-1,1
38,0,1,1,0,-1,0,0,-1,-1,1
